pert_id	inchikey	block1
BRD-K82279920	AOOMHDUDPOWWMY-CSODHUTKSA-N	AOOMHDUDPOWWMY
BRD-K82284120	PHBUKTREHITDBU-MUUNGVPUSA-N	PHBUKTREHITDBU
BRD-K82312777	UHMDMXNBUGGPTH-UHFFFAOYSA-N	UHMDMXNBUGGPTH
BRD-K82325043	KLTTUROVXNDFDZ-DFQSSKMNSA-N	KLTTUROVXNDFDZ
BRD-K82326223	SSPSAQSJBSXUBI-AWEZNQCLSA-N	SSPSAQSJBSXUBI
BRD-K82328933	JTCZGLOUSBJUER-GSHUGGBRSA-N	JTCZGLOUSBJUER
BRD-K82332258	QQHZYPMPDOLVNZ-LJCOXQHRSA-N	QQHZYPMPDOLVNZ
BRD-K82335556	ZTXIXZGWFUPFTL-NHCUHLMSSA-N	ZTXIXZGWFUPFTL
BRD-K82340687	NRCNVCSURWCEHF-SWYRRKHMSA-N	NRCNVCSURWCEHF
BRD-K82357231	JAUOIFJMECXRGI-UHFFFAOYSA-N	JAUOIFJMECXRGI
BRD-K82364958	LOVFADHEILTMJX-XHSDSOJGSA-N	LOVFADHEILTMJX
BRD-K82365559	SUQCIPRCFCPKOO-VULYSIACSA-N	SUQCIPRCFCPKOO
BRD-K82367827	GKYOEOUZTXHXGV-NOMHHCBYSA-N	GKYOEOUZTXHXGV
BRD-K82368009	SYBCXYDZMLYAOB-WIRXVTQYSA-N	SYBCXYDZMLYAOB
BRD-K82370171	FSAONXZLMNAVLZ-ZTQIFVIOSA-N	FSAONXZLMNAVLZ
BRD-K82374143	FVYMDQNVOKPIEP-FSPWUOQZSA-N	FVYMDQNVOKPIEP
BRD-K82379643	UFBMXAGIJLNIBJ-SMIHKQSGSA-N	UFBMXAGIJLNIBJ
BRD-K82381502	OIPILFWXSMYKGL-UHFFFAOYSA-N	OIPILFWXSMYKGL
BRD-K82384352	AVTBQIDXNQGEAD-UHFFFAOYSA-N	AVTBQIDXNQGEAD
BRD-K82392710	NBDIGSALJWDELS-MPCDZSKCSA-N	NBDIGSALJWDELS
BRD-K82395301	LMACUXBVERHZIR-UHFFFAOYSA-N	LMACUXBVERHZIR
BRD-K82396235	JFBDPIUUNLHCPK-JTAQYXEDSA-N	JFBDPIUUNLHCPK
BRD-K82399474	KKHGDJJULHRULI-KKUQBAQOSA-N	KKHGDJJULHRULI
BRD-K82414981	NYIJTYQJVPDGQM-JOCHJYFZSA-N	NYIJTYQJVPDGQM
BRD-K82423177	FPDZONGDWBEUFP-JOCHJYFZSA-N	FPDZONGDWBEUFP
BRD-K82425094	YXGWNASAQRCDCX-QUOWSDGJSA-N	YXGWNASAQRCDCX
BRD-K82435102	LMYACBAJSFEPOG-CLFOAKAGSA-N	LMYACBAJSFEPOG
BRD-K82440152	IKGSUPSSSGZUEK-WBXFWKJNSA-N	IKGSUPSSSGZUEK
BRD-K82447793	NNPXJSNOAUXSRD-ATLLOTDBSA-N	NNPXJSNOAUXSRD
BRD-K82462147	AKULYVRZEMKLJR-NXHTTZLHSA-N	AKULYVRZEMKLJR
BRD-K82462389	CXBDXCVDLXJCMX-ZCNNSNEGSA-N	CXBDXCVDLXJCMX
BRD-K82467063	LOCQRDBFWSXQQI-UHFFFAOYSA-N	LOCQRDBFWSXQQI
BRD-K82469231	YNRAMKWVNRHNLY-LOYIFYEOSA-N	YNRAMKWVNRHNLY
BRD-K82469533	GUCNCJYSBNWKMH-CJVLNAJOSA-N	GUCNCJYSBNWKMH
BRD-K82481048	VHRSUDSXCMQTMA-ZBINVZNVSA-N	VHRSUDSXCMQTMA
BRD-K82483257	JQIVWCFXIXDPKG-QZNHQXDQSA-N	JQIVWCFXIXDPKG
BRD-K82484347	LJIFOCRGDDQFJF-UHFFFAOYSA-M	LJIFOCRGDDQFJF
BRD-K82484965	AFSOIHMEOKEZJF-UHFFFAOYSA-N	AFSOIHMEOKEZJF
BRD-K82488679	QFAVGRCFIOJHOR-SQNIBIBYSA-N	QFAVGRCFIOJHOR
BRD-K82492171	CNPBBBPVKAUJTA-UHFFFAOYSA-N	CNPBBBPVKAUJTA
BRD-K82494270	JZQJXXSKGFWMTL-JVGXHWGJSA-N	JZQJXXSKGFWMTL
BRD-K82494420	OCXQXADZMXZZGR-OYNZBZHQSA-N	OCXQXADZMXZZGR
BRD-K82494568	YRBTUIBMTXMQGX-NNMXDRDESA-N	YRBTUIBMTXMQGX
BRD-K82502275	WXIRIDSMDJYJEU-PJDAHJOFSA-N	WXIRIDSMDJYJEU
BRD-K82504171	XYJNBNRQTGEDGH-BURCIIJTSA-N	XYJNBNRQTGEDGH
BRD-K82521114	ATJIIPBEGAKQFE-HOIFWPIMSA-N	ATJIIPBEGAKQFE
BRD-K82522873	YVPGZQLRPAGKLA-UHFFFAOYSA-N	YVPGZQLRPAGKLA
BRD-K82524003	ZZWVGKUDLRNMBI-UMDYSXRGSA-N	ZZWVGKUDLRNMBI
BRD-K82528406	BMVLNPVPSCCDDT-ISKFKSNPSA-N	BMVLNPVPSCCDDT
BRD-K82544341	PHOOWRBANIDAQI-PPTZAKONSA-N	PHOOWRBANIDAQI
BRD-K82558986	DHFYMYKOVLGPGL-BUEREQSYSA-N	DHFYMYKOVLGPGL
BRD-K82560670	DBBLKINRPPNEJI-SLFFLAALSA-N	DBBLKINRPPNEJI
BRD-K82561139	PETSAYFQSGAEQY-UHFFFAOYSA-N	PETSAYFQSGAEQY
BRD-K82562631	UPSPUYADGBWSHF-UHFFFAOYSA-N	UPSPUYADGBWSHF
BRD-K82566177	HXQRPYYCCBMJJT-MRXNPFEDSA-N	HXQRPYYCCBMJJT
BRD-K82577285	LMYSNFBROWBKMB-UHFFFAOYSA-N	LMYSNFBROWBKMB
BRD-K82580504	LWWVHWRAHXDBTP-UHFFFAOYSA-N	LWWVHWRAHXDBTP
BRD-K82582276	SECMWWJMRQEFAV-KHGZIGHDSA-N	SECMWWJMRQEFAV
BRD-K82585779	QGQQBUILFZGYME-UQOODKLHSA-N	QGQQBUILFZGYME
BRD-K82593502	MGYKNHXYXRUMTQ-WHRXZXSDSA-N	MGYKNHXYXRUMTQ
BRD-K82594686	QDRBVCQGVAHXBS-WTBTXGFSSA-N	QDRBVCQGVAHXBS
BRD-K82599388	PCJFVZCPKBPEAR-XCGNWRKASA-N	PCJFVZCPKBPEAR
BRD-K82602524	CMDXATVLXHEPLP-SFLYRZDNSA-N	CMDXATVLXHEPLP
BRD-K82603084	KCXVZYZYPLLWCC-UHFFFAOYSA-N	KCXVZYZYPLLWCC
BRD-K82621995	ZIZYGTWNPVBARE-KERYWQKISA-N	ZIZYGTWNPVBARE
BRD-K82624463	XOFYZVNMUHMLCC-AGXRBINYSA-N	XOFYZVNMUHMLCC
BRD-K82633701	AIBBTECRVWULHH-SGDZTBBFSA-N	AIBBTECRVWULHH
BRD-K82637111	UELXIDKHDZHDNE-SHWFOLOFSA-N	UELXIDKHDZHDNE
BRD-K82644788	MDBZRSBKDCCZHT-GSHUGGBRSA-N	MDBZRSBKDCCZHT
BRD-K82651890	TYGOPRMPKRHVEQ-HNFJUSDZSA-N	TYGOPRMPKRHVEQ
BRD-K82666260	AGTOXIQHWXFKCO-IHMCZWCLSA-N	AGTOXIQHWXFKCO
BRD-K82669795	FKMAUGDURCCEJG-ZRUFSTJUSA-N	FKMAUGDURCCEJG
BRD-K82670191	YYUUHZHMWGNERJ-BCDXTJNWSA-N	YYUUHZHMWGNERJ
BRD-K82677201	OBDOVFRMEYHSQB-UHFFFAOYSA-N	OBDOVFRMEYHSQB
BRD-K82681249	IEYXVHQWLXJZAG-RGEXLXHISA-N	IEYXVHQWLXJZAG
BRD-K82685933	TUKHBNWSNXWSSM-CXUHLZMHSA-N	TUKHBNWSNXWSSM
BRD-K82688027	DBGZNJVTHYFQJI-RIYZIHGNSA-N	DBGZNJVTHYFQJI
BRD-K82710433	IOFIBAZLXDARLU-SWYRRKHMSA-N	IOFIBAZLXDARLU
BRD-K82726072	QQTYRLGWWFXAQY-IKGGRYGDSA-N	QQTYRLGWWFXAQY
BRD-K82727027	VRNJYJIECLSBHX-QGZVKYPTSA-N	VRNJYJIECLSBHX
BRD-K82729346	VMFBELCAXNXFGD-OSESMHQUSA-N	VMFBELCAXNXFGD
BRD-K82731415	GTVPOLSIJWJJNY-UHFFFAOYSA-N	GTVPOLSIJWJJNY
BRD-K82732294	HCEMNQMDDCPNJR-UHFFFAOYSA-N	HCEMNQMDDCPNJR
BRD-K82735282	GMPJODBFNFLBBI-ZDIIRZMASA-N	GMPJODBFNFLBBI
BRD-K82736385	JTKPUOMASGTZAW-GUAPPOABSA-N	JTKPUOMASGTZAW
BRD-K82746043	JLYAXFNOILIKPP-KXQOOQHDSA-N	JLYAXFNOILIKPP
BRD-K82747512	PAUICUBCWHEEDI-UHFFFAOYSA-N	PAUICUBCWHEEDI
BRD-K82750814	DLNRXCNZCYEQJO-SFHLNBCPSA-N	DLNRXCNZCYEQJO
BRD-K82758569	QQFBCVYCCQBHCE-IQKBUIRBSA-N	QQFBCVYCCQBHCE
BRD-K82761903	COIGCJCCSTWSLX-RHGYRFJNSA-N	COIGCJCCSTWSLX
BRD-K82765406	OAEJMSHQDKFBTQ-DOXZYTNZSA-N	OAEJMSHQDKFBTQ
BRD-K82767007	XQGZSYKGWHUSDH-UHFFFAOYSA-N	XQGZSYKGWHUSDH
BRD-K82768082	MDXUWFKMSSUAKD-UHFFFAOYSA-N	MDXUWFKMSSUAKD
BRD-K82768800	HWEAQBDEOFZYHR-QXPQREGVSA-N	HWEAQBDEOFZYHR
BRD-K82769855	LOSHTFMJKXKCOQ-QQMNAOGKSA-N	LOSHTFMJKXKCOQ
BRD-K82772827	FAXXRWNSKSYYIM-PONJGIIJSA-N	FAXXRWNSKSYYIM
BRD-K82777549	ULMVXXWMSACXHE-FBROZUCGSA-N	ULMVXXWMSACXHE
BRD-K82781769	NXDZZIAGJJMBGZ-CUYJMHBOSA-N	NXDZZIAGJJMBGZ
BRD-K82794234	SUQCIPRCFCPKOO-KMTUSBKWSA-N	SUQCIPRCFCPKOO
BRD-K82795137	JCCNYMKQOSZNPW-UHFFFAOYSA-N	JCCNYMKQOSZNPW
BRD-K82803470	VFFXTZRIOLHXNX-SRGWNRLKSA-N	VFFXTZRIOLHXNX
BRD-K82814298	UVJMALWFIRFJAR-ZHALLVOQSA-N	UVJMALWFIRFJAR
BRD-K82815491	KLTTUROVXNDFDZ-RLLQIKCJSA-N	KLTTUROVXNDFDZ
BRD-K82818427	XFILPEOLDIKJHX-QYZOEREBSA-N	XFILPEOLDIKJHX
BRD-K82822203	FGKXCNJDDMNFOM-QRVBRYPASA-N	FGKXCNJDDMNFOM
BRD-K82823076	CFSOJZTUTOQNIA-UHFFFAOYSA-N	CFSOJZTUTOQNIA
BRD-K82823804	IAUZTOZLTFSMIE-UHFFFAOYSA-N	IAUZTOZLTFSMIE
BRD-K82824976	XOJAHRJNCMVABE-GUXCAODWSA-N	XOJAHRJNCMVABE
BRD-K82825326	QUVWWXZLNVGVGD-PONJGIIJSA-N	QUVWWXZLNVGVGD
BRD-K82830100	HBWIVVUPODMQBV-DXIQSLLYSA-N	HBWIVVUPODMQBV
BRD-K82837433	PMJGWWMIDKKJOA-REZTVBANSA-N	PMJGWWMIDKKJOA
BRD-K82846253	FAEKWTJYAYMJKF-QHCPKHFHSA-N	FAEKWTJYAYMJKF
BRD-K82857306	LCALJMSKMJRIPU-HWFRPURRSA-N	LCALJMSKMJRIPU
BRD-K82865713	PRFXRIUZNKLRHM-HKVRTXJWSA-N	PRFXRIUZNKLRHM
BRD-K82869179	ONZMGLOOFFOJCP-FOUYOVOOSA-N	ONZMGLOOFFOJCP
BRD-K82869745	WBKLPYUDVKUXGC-ZWKOTPCHSA-N	WBKLPYUDVKUXGC
BRD-K82870050	UKUPLVQGLJTKLT-DOTOQJQBSA-N	UKUPLVQGLJTKLT
BRD-K82881395	QUERDMQYNZTGQF-DFIYOIEZSA-N	QUERDMQYNZTGQF
BRD-K82882781	HGWAOVZJNBZMAA-UMEGOILYSA-N	HGWAOVZJNBZMAA
BRD-K82886296	LLJGYIGREYFTNE-HSZRJFAPSA-N	LLJGYIGREYFTNE
BRD-K82899116	WPUIFJYVSOAUNQ-HOOSLVGPSA-N	WPUIFJYVSOAUNQ
BRD-K82899766	OVZIEXAUCBNZBO-JKSBSHDWSA-N	OVZIEXAUCBNZBO
BRD-K82903423	PPFWZCPDKUHMOP-YREGGQMHSA-N	PPFWZCPDKUHMOP
BRD-K82906409	KPZGSTQZFNZEDR-OFQRWUPVSA-N	KPZGSTQZFNZEDR
BRD-K82909508	JSYMGQYFJZOBEJ-WZOHSFFVSA-N	JSYMGQYFJZOBEJ
BRD-K82911380	CWJBQADCDQSGJH-DYEKYZERSA-N	CWJBQADCDQSGJH
BRD-K82924899	WRKPZSMRWPJJDH-UHFFFAOYSA-N	WRKPZSMRWPJJDH
BRD-K82925070	JNXYUDJSGYXBCY-QRQLOZEOSA-N	JNXYUDJSGYXBCY
BRD-K82927587	MTJHDTCXBQPDGK-BFHYXJOUSA-N	MTJHDTCXBQPDGK
BRD-K82928847	QGZYDVAGYRLSKP-UHFFFAOYSA-N	QGZYDVAGYRLSKP
BRD-K82933801	QVVZJHNKTFLYRN-QKNQBKEWSA-N	QVVZJHNKTFLYRN
BRD-K82935485	LVKYMQHIUYSGLY-INZVZTLUSA-N	LVKYMQHIUYSGLY
BRD-K82941592	BPRHUIZQVSMCRT-VEUZHWNKSA-N	BPRHUIZQVSMCRT
BRD-K82957261	YCBIAWRDDHRJGU-YGKZAACZSA-N	YCBIAWRDDHRJGU
BRD-K82963710	QQTYRLGWWFXAQY-GVDBMIGSSA-N	QQTYRLGWWFXAQY
BRD-K82967685	MIJFNYMSCFYZNY-UHFFFAOYSA-N	MIJFNYMSCFYZNY
BRD-K82971022	PTZKUMYBXIPSAJ-DOPDFTPFSA-N	PTZKUMYBXIPSAJ
BRD-K82971429	KOUFXVQRKAJODH-NAJWIKHUSA-N	KOUFXVQRKAJODH
BRD-K82983587	XWEZRSCMBQVPCF-UHFFFAOYSA-N	XWEZRSCMBQVPCF
BRD-K82983861	HWVNEWGKWRGSRK-UHFFFAOYSA-N	HWVNEWGKWRGSRK
BRD-K82986138	IKYPBPDRSBKALY-NLJOTIRTSA-N	IKYPBPDRSBKALY
BRD-K82987299	LMUYWIWNNMDOGM-UHFFFAOYSA-N	LMUYWIWNNMDOGM
BRD-K82989800	IQCMSFSSZNINGU-NFSGWUAQSA-N	IQCMSFSSZNINGU
BRD-K82991167	UDMIDSQAUXVXMN-YHFKFMBFSA-N	UDMIDSQAUXVXMN
BRD-K82993704	XSSRKRLNCLGOQF-DQCZWYHMSA-N	XSSRKRLNCLGOQF
BRD-K83001027	KFDLRFOLOVMTJG-ZFJSRUIDSA-N	KFDLRFOLOVMTJG
BRD-K83003953	ONYAVZAYLWWDRV-RYCFVGSHSA-N	ONYAVZAYLWWDRV
BRD-K83007718	ZUCJYVPDHBVELS-PIMCHDTMSA-N	ZUCJYVPDHBVELS
BRD-K83010055	RZZCVJKQCRSTKD-UHFFFAOYSA-N	RZZCVJKQCRSTKD
BRD-K83016905	WAKYUTRBASZCGN-HWMZRRJGSA-N	WAKYUTRBASZCGN
BRD-K83023055	MPZVHKLZCUEJFO-UHFFFAOYSA-N	MPZVHKLZCUEJFO
BRD-K83025131	SGAJFFANPLXWDT-CLKGCZJISA-N	SGAJFFANPLXWDT
BRD-K83030741	ONXKQUJAHGZTDG-QLVXXPONSA-N	ONXKQUJAHGZTDG
BRD-K83033340	XFTZCOPLMXQWPM-ISCCLHIJSA-N	XFTZCOPLMXQWPM
BRD-K83045795	XJAHBTLOJHBYDS-QIMDTJCCSA-N	XJAHBTLOJHBYDS
BRD-K83047454	ZHWQVPLYOVCZKY-LYOMJNFHSA-N	ZHWQVPLYOVCZKY
BRD-K83048312	GATQXLVLGVQIEW-WKCHPHFGSA-N	GATQXLVLGVQIEW
BRD-K83057217	ZWAOHEXOSAUJHY-YQHTUYAKSA-N	ZWAOHEXOSAUJHY
BRD-K83058591	OMUHXYIQFYOIMG-PZBISTMVSA-N	OMUHXYIQFYOIMG
BRD-K83063356	HIDWEYPGMLIQSN-UHFFFAOYSA-N	HIDWEYPGMLIQSN
BRD-K83064458	NWPRCRWQMGIBOT-UHFFFAOYSA-N	NWPRCRWQMGIBOT
BRD-K83068825	SRANXDVUQSKKNX-UHFFFAOYSA-N	SRANXDVUQSKKNX
BRD-K83072410	XLYDKAUYLYXOHP-CEXWTWQISA-N	XLYDKAUYLYXOHP
BRD-K83077741	PJVBFVCJEZYLHS-BEKAIBRUSA-N	PJVBFVCJEZYLHS
BRD-K83082136	ZKVMCHGVVVSISB-DYLHXGEVSA-N	ZKVMCHGVVVSISB
BRD-K83095440	HIZAXMBYTZOIAT-NXCFDTQHSA-N	HIZAXMBYTZOIAT
BRD-K83098569	KVYFFHXHDYUNDP-JCYRPKCISA-N	KVYFFHXHDYUNDP
BRD-K83121797	VQJJHIQYBNZNQX-HBUWYVDXSA-N	VQJJHIQYBNZNQX
BRD-K83132555	GXFSXISHSMAVNQ-AKHDSKFASA-N	GXFSXISHSMAVNQ
BRD-K83144676	VTRAEEWXHOVJFV-UHFFFAOYSA-N	VTRAEEWXHOVJFV
BRD-K83147038	QLIZXZIZGKFZES-LOYIFYEOSA-N	QLIZXZIZGKFZES
BRD-K83151319	UUPNXRQGWXFBRW-UHFFFAOYSA-N	UUPNXRQGWXFBRW
BRD-K83153774	RONZAEMNMFQXRA-INIZCTEOSA-N	RONZAEMNMFQXRA
BRD-K83155387	RSLDQNPUEWIABH-WWORJOIISA-N	RSLDQNPUEWIABH
BRD-K83157442	IOQXCYVHGHXSII-PBASOCQRSA-N	IOQXCYVHGHXSII
BRD-K83161876	TVZLEZONTCUEIW-UHFFFAOYSA-N	TVZLEZONTCUEIW
BRD-K83183082	SPQKGDIXEATJCL-SYWGRWHUSA-N	SPQKGDIXEATJCL
BRD-K83186168	JWYIGNODXSRKGP-UHFFFAOYSA-N	JWYIGNODXSRKGP
BRD-K83189926	PQOOIERVZAXHBP-UHFFFAOYSA-N	PQOOIERVZAXHBP
BRD-K83191645	NWJGYUHTECQHII-SFHVURJKSA-N	NWJGYUHTECQHII
BRD-K83194053	MZQYEXKXFXQJMD-UHFFFAOYSA-N	MZQYEXKXFXQJMD
BRD-K83213280	IXRIYMMZXPUXNJ-UHFFFAOYSA-N	IXRIYMMZXPUXNJ
BRD-K83213911	BIODYGOZWZNCAG-UHFFFAOYSA-N	BIODYGOZWZNCAG
BRD-K83216232	DDZZKLXHTCIGTN-SEXOINJZSA-N	DDZZKLXHTCIGTN
BRD-K83216866	ZHKFWAMRWOZXNK-SOTXCSMQSA-N	ZHKFWAMRWOZXNK
BRD-K83229621	ICTXHFFSOAJUMG-MDMHHNQBSA-N	ICTXHFFSOAJUMG
BRD-K83241810	DKZVPIDPIJUHTD-AFKLWXAFSA-N	DKZVPIDPIJUHTD
BRD-K83242582	SNXJRGXCCHJEEZ-IEZKXTBUSA-N	SNXJRGXCCHJEEZ
BRD-K83251511	CHKBOEGZXMMFCS-OHUGHZGNSA-N	CHKBOEGZXMMFCS
BRD-K83257731	ICKFFNBDFNZJSX-UHFFFAOYSA-N	ICKFFNBDFNZJSX
BRD-K83266926	XOTAGUVNSWBDBY-UNVFRBQDSA-N	XOTAGUVNSWBDBY
BRD-K83289131	SJOLTIOPWDLDEB-UHFFFAOYSA-N	SJOLTIOPWDLDEB
BRD-K83301268	AAXDVORIQTTZBB-SFNAGVRGSA-N	AAXDVORIQTTZBB
BRD-K83302049	GPTFURBXHJWNHR-UHFFFAOYSA-N	GPTFURBXHJWNHR
BRD-K83311395	DVGPQCDULGSEFB-QWTJTPASSA-N	DVGPQCDULGSEFB
BRD-K83311737	XYLNJKDQZFYWCE-SSEPRJSISA-N	XYLNJKDQZFYWCE
BRD-K83315952	AUUWENATWORZMB-AABGKKOBSA-N	AUUWENATWORZMB
BRD-K83316435	OYWFTBBPJYKOAT-FQUZAXHOSA-N	OYWFTBBPJYKOAT
BRD-K83322422	OBZPPVVKYJWSJI-WXHSDQCUSA-N	OBZPPVVKYJWSJI
BRD-K83322645	GSXJSGMDWKPVBY-UHFFFAOYSA-N	GSXJSGMDWKPVBY
BRD-K83325143	OAEJMSHQDKFBTQ-CLCXKQKWSA-N	OAEJMSHQDKFBTQ
BRD-K83335786	WVFRUYXRTWIHMU-OSYMNAPVSA-N	WVFRUYXRTWIHMU
BRD-K83336168	RTMCABLCJUSQFP-QUMQEAAQSA-N	RTMCABLCJUSQFP
BRD-K83341069	VWRSVZSWDSMGOW-CBPXPLCBSA-N	VWRSVZSWDSMGOW
BRD-K83344091	DPWYORMJDFEMPA-BVFVYWQFSA-N	DPWYORMJDFEMPA
BRD-K83354763	YMFNPBSZFWXMAD-UHFFFAOYSA-N	YMFNPBSZFWXMAD
BRD-K83355732	HXTJKFGWUCMBNE-UHFFFAOYSA-N	HXTJKFGWUCMBNE
BRD-K83365001	KPGMTKVYFCJESC-KHGZIGHDSA-N	KPGMTKVYFCJESC
BRD-K83365102	LAHXHGTTXREXQF-RBBKRZOGSA-N	LAHXHGTTXREXQF
BRD-K83369119	CFEPXBTYRQWTEY-YYDVJCTNSA-N	CFEPXBTYRQWTEY
BRD-K83385358	SPNWIHHPPMUGLU-TWUWCHPWSA-N	SPNWIHHPPMUGLU
BRD-K83388394	GWEQQAXOIQTOQH-RZXSNQJFSA-N	GWEQQAXOIQTOQH
BRD-K83390709	LCHNJAZNAXXEPD-AWAHEQQVSA-N	LCHNJAZNAXXEPD
BRD-K83391808	JLPSQBARJGYMKN-IDPBPBMLSA-N	JLPSQBARJGYMKN
BRD-K83395537	IFCFYBSWSRJDGI-PZJWPPBQSA-N	IFCFYBSWSRJDGI
BRD-K83397037	BTAIGOZCFZRKBT-ZMPRRUGASA-N	BTAIGOZCFZRKBT
BRD-K83399162	FCJPELNAJUOLHS-ISTJGCCRSA-N	FCJPELNAJUOLHS
BRD-K83400219	HKZRXKNGDCOEMV-URVUXULASA-N	HKZRXKNGDCOEMV
BRD-K83405785	RKEWSXXUOLRFBX-UHFFFAOYSA-N	RKEWSXXUOLRFBX
BRD-K83407176	BQXPJFPCKYJDQK-FDFHNCONSA-N	BQXPJFPCKYJDQK
BRD-K83413046	WAPGLMAYCIMBJK-XDNAFOTISA-N	WAPGLMAYCIMBJK
BRD-K83414957	LOASXRAPWWMBQD-UBRQYEGLSA-N	LOASXRAPWWMBQD
BRD-K83426111	ITUDOLAPOXZKHG-BSRJHKFKSA-N	ITUDOLAPOXZKHG
BRD-K83426260	CUJGJHGFROPBKV-KIFXHHALSA-N	CUJGJHGFROPBKV
BRD-K83431831	ZUCJYVPDHBVELS-DXCNDIKUSA-N	ZUCJYVPDHBVELS
BRD-K83435763	XRFBPINVKMLPSW-DYLHXGEVSA-N	XRFBPINVKMLPSW
BRD-K83437201	YDFSFENEUSKTIZ-UEXGIBASSA-N	YDFSFENEUSKTIZ
BRD-K83441480	JZJDAFMFJLEAEU-WAOWUJCRSA-N	JZJDAFMFJLEAEU
BRD-K83443720	RYBVUVRUGVCQGA-GOSISDBHSA-N	RYBVUVRUGVCQGA
BRD-K83448282	SBBMQKYVSIQUBM-HWUUJZMBSA-N	SBBMQKYVSIQUBM
BRD-K83448671	YYAGCQUXHYGTOT-YDXRHMNESA-N	YYAGCQUXHYGTOT
BRD-K83452553	NOQGZXFMHARMLW-UHFFFAOYSA-N	NOQGZXFMHARMLW
BRD-K83456424	ZODITPIVHHGZAH-SPEDKVCISA-N	ZODITPIVHHGZAH
BRD-K83457129	UMTKFDQQDMAPSE-CEMVDLCSSA-N	UMTKFDQQDMAPSE
BRD-K83466397	PXGCQOQEEDCUOW-ZDXQCDESSA-N	PXGCQOQEEDCUOW
BRD-K83468907	PCQGWFREXHAZIT-RZIGYZOXSA-N	PCQGWFREXHAZIT
BRD-K83473338	RYSHWXRXFKBMCF-HBMCJLEFSA-N	RYSHWXRXFKBMCF
BRD-K83477078	OYSHQHUZVWGKJD-LJCOXQHRSA-N	OYSHQHUZVWGKJD
BRD-K83481956	QVFRXOMYJDWMPT-SVMVAKDDSA-N	QVFRXOMYJDWMPT
BRD-K83486374	MRHMXTIRULDPKA-ZHRNDHIYSA-N	MRHMXTIRULDPKA
BRD-K83491689	ZEXPUDQWFJLGCR-ZTCOLXNVSA-N	ZEXPUDQWFJLGCR
BRD-K83493571	XWOMTTOIGDQNSS-SSDOTTSWSA-N	XWOMTTOIGDQNSS
BRD-K83494171	NXDZZIAGJJMBGZ-ARNLJNQMSA-N	NXDZZIAGJJMBGZ
BRD-K83498497	MVMICABGPKVLSI-YDIMBITNSA-N	MVMICABGPKVLSI
BRD-K83507699	DPVYQVLSTSPGBR-OZNIXHKMSA-N	DPVYQVLSTSPGBR
BRD-K83508485	BFNKQTIJVFGCKQ-PDJGWCFMSA-N	BFNKQTIJVFGCKQ
BRD-K83509924	YRAOJEGTHQJVGH-VVEDBRRQSA-N	YRAOJEGTHQJVGH
BRD-K83518844	WYNVVLFFXKOHGG-FYYLOGMGSA-N	WYNVVLFFXKOHGG
BRD-K83522452	IETFXVATRVQQOP-JKHIJQBDSA-N	IETFXVATRVQQOP
BRD-K83529035	GLQBIINCSVPTPJ-HXHBTQRASA-N	GLQBIINCSVPTPJ
BRD-K83533725	ZUUUVKJMPUIRPC-LXWOLXCRSA-N	ZUUUVKJMPUIRPC
BRD-K83541009	SFUGSXPFEQWGAS-HSFWNXDSSA-N	SFUGSXPFEQWGAS
BRD-K83544582	LVKYMQHIUYSGLY-OXPRRSNCSA-N	LVKYMQHIUYSGLY
BRD-K83546471	BQXPJFPCKYJDQK-FKBYEOEOSA-N	BQXPJFPCKYJDQK
BRD-K83547636	VHDWJFVGOVHSLC-CTWZREHQSA-N	VHDWJFVGOVHSLC
BRD-K83548510	ZQLCRBSTGDSWQO-CMSZEEODSA-N	ZQLCRBSTGDSWQO
BRD-K83549059	AAENOGRDWGDRJO-CZBREUMFSA-N	AAENOGRDWGDRJO
BRD-K83567669	HLSMAPUQSFTYPM-RGIVZKHGSA-N	HLSMAPUQSFTYPM
BRD-K83577967	DIEPUCPGCIJAKU-YTFSRNRJSA-N	DIEPUCPGCIJAKU
BRD-K83589469	IOWHNNUEAIMNRP-UHFFFAOYSA-N	IOWHNNUEAIMNRP
BRD-K83597974	DPWPWRLQFGFJFI-UHFFFAOYSA-N	DPWPWRLQFGFJFI
BRD-K83600073	JLPSQBARJGYMKN-SQBLYHGDSA-N	JLPSQBARJGYMKN
BRD-K83601549	VLABVJXETLVVIO-BXOOBUKZSA-N	VLABVJXETLVVIO
BRD-K83620070	QUGGTUJVTWBVOW-HYFFOGBASA-N	QUGGTUJVTWBVOW
BRD-K83620635	KFPUJRPTEYGPLI-UHFFFAOYSA-N	KFPUJRPTEYGPLI
BRD-K83625314	XSUKZVLFZXUSSS-NSVAZKTRSA-N	XSUKZVLFZXUSSS
BRD-K83631404	MNWVVWQDNRNIMM-RNHFSVANSA-N	MNWVVWQDNRNIMM
BRD-K83636919	JRURYQJSLYLRLN-BJMVGYQFSA-N	JRURYQJSLYLRLN
BRD-K83637872	FOORCIAZMIWALX-UHFFFAOYSA-N	FOORCIAZMIWALX
BRD-K83643280	MQFZWJTXPQRJEY-JXMROGBWSA-N	MQFZWJTXPQRJEY
BRD-K83644384	QQFSWHWRRZLIPD-FWSIMYTDSA-N	QQFSWHWRRZLIPD
BRD-K83654676	RRAKYIDNKDNDJG-BUALBWRZSA-N	RRAKYIDNKDNDJG
