pert_id	pert_iname	pubchem_cid	stitch_chemical	ensp	gene_symbol	entrez	gene_idx	combined_score
BRD-K15916496	clotrimazole	2812	CIDs00002812	9606.ENSP00000356319	KIF14	9928	556	155
BRD-K15916496	clotrimazole	2812	CIDs00002812	9606.ENSP00000361298	KIF2C	11004	657	155
BRD-K15916496	clotrimazole	2812	CIDs00002812	9606.ENSP00000378356	KIF20A	10112	897	155
BRD-K15916496	clotrimazole	2812	CIDs00002812	9606.ENSP00000393379	KIF5C	3800	340	155
BRD-K16189898	CHIR-99021	9956119	CIDm09956119	9606.ENSP00000262320	AXIN1	8312	757	155
BRD-K16189898	CHIR-99021	9956119	CIDs09956119	9606.ENSP00000262320	AXIN1	8312	757	155
BRD-K16406336	methylene-blue	4139	CIDm00004139	9606.ENSP00000315476	EXOSC4	54512	893	155
BRD-K16406336	methylene-blue	4139	CIDs00004139	9606.ENSP00000315476	EXOSC4	54512	893	155
BRD-K20141153	atomoxetine	54840	CIDm00054840	9606.ENSP00000254976	SNAP25	6616	241	155
BRD-K20141153	atomoxetine	54840	CIDs00054840	9606.ENSP00000254976	SNAP25	6616	241	155
BRD-K26657438	imiquimod	57469	CIDm00057469	9606.ENSP00000248244	TICAM1	148022	773	155
BRD-K26657438	imiquimod	57469	CIDm00057469	9606.ENSP00000355231	BECN1	8678	624	155
BRD-K26657438	imiquimod	57469	CIDs00057469	9606.ENSP00000248244	TICAM1	148022	773	155
BRD-K26657438	imiquimod	57469	CIDs00057469	9606.ENSP00000355231	BECN1	8678	624	155
BRD-K27217864	butamben	2482	CIDm00002482	9606.ENSP00000303057	PPIC	5480	465	155
BRD-K27217864	butamben	2482	CIDs00002482	9606.ENSP00000303057	PPIC	5480	465	155
BRD-K28542495	benzydamine	12555	CIDm00012555	9606.ENSP00000257904	CDK4	1019	209	155
BRD-K28542495	benzydamine	12555	CIDm00012555	9606.ENSP00000265734	CDK6	1021	570	155
BRD-K28542495	benzydamine	12555	CIDm00012555	9606.ENSP00000266970	CDK2	1017	450	155
BRD-K28542495	benzydamine	12555	CIDm00012555	9606.ENSP00000378699	CDK1	983	353	155
BRD-K28542495	benzydamine	12555	CIDs00012555	9606.ENSP00000257904	CDK4	1019	209	155
BRD-K28542495	benzydamine	12555	CIDs00012555	9606.ENSP00000265734	CDK6	1021	570	155
BRD-K28542495	benzydamine	12555	CIDs00012555	9606.ENSP00000266970	CDK2	1017	450	155
BRD-K28542495	benzydamine	12555	CIDs00012555	9606.ENSP00000378699	CDK1	983	353	155
BRD-K33422401	PMSF	4784	CIDm00004784	9606.ENSP00000362399	STXBP1	6812	210	155
BRD-K33422401	PMSF	4784	CIDs00004784	9606.ENSP00000362399	STXBP1	6812	210	155
BRD-K35189033	levonorgestrel	13109	CIDs00013109	9606.ENSP00000241052	CAT	847	96	155
BRD-K37270826	mifepristone	55245	CIDs00055245	9606.ENSP00000262053	ATF1	466	967	155
BRD-K37270826	mifepristone	55245	CIDs00055245	9606.ENSP00000281456	SLC25A4	291	297	155
BRD-K38775274	dexamethasone	5743	CIDs00005743	9606.ENSP00000269228	NPC1	4864	264	155
BRD-K40530731	hyoscyamine	154417	CIDs00154417	9606.ENSP00000239938	EGR1	1958	130	155
BRD-K40530731	hyoscyamine	154417	CIDs00154417	9606.ENSP00000299575	ATMIN	23300	160	155
BRD-K40530731	hyoscyamine	154417	CIDs00154417	9606.ENSP00000331614	IKZF1	10320	504	155
BRD-K40530731	hyoscyamine	154417	CIDs00154417	9606.ENSP00000346729	ZNF589	51385	937	155
BRD-K40530731	hyoscyamine	154417	CIDs00154417	9606.ENSP00000379458	ZNF586	54807	932	155
BRD-K40645748	mefloquine	40692	CIDs00040692	9606.ENSP00000411532	TOP2A	7153	82	155
BRD-K41431477	A-23187	11957499	CIDs11957499	9606.ENSP00000196371	OXCT1	5019	287	155
BRD-K41494493	bisphenol-a	6623	CIDm00006623	9606.ENSP00000328269	HMG20B	10362	694	155
BRD-K41494493	bisphenol-a	6623	CIDs00006623	9606.ENSP00000328269	HMG20B	10362	694	155
BRD-K42624714	BML-284	11210285	CIDm11210285	9606.ENSP00000227507	CCND1	595	610	155
BRD-K42624714	BML-284	11210285	CIDs11210285	9606.ENSP00000227507	CCND1	595	610	155
BRD-K46142322	RS-67333	183782	CIDm00183782	9606.ENSP00000305372	ADRB2	154	553	155
BRD-K46142322	RS-67333	183782	CIDm00183782	9606.ENSP00000386884	CXCR4	7852	710	155
BRD-K46142322	RS-67333	183782	CIDm00183782	9606.ENSP00000393333	TBXA2R	6915	970	155
BRD-K46142322	RS-67333	183782	CIDs00183782	9606.ENSP00000305372	ADRB2	154	553	155
BRD-K46142322	RS-67333	183782	CIDs00183782	9606.ENSP00000386884	CXCR4	7852	710	155
BRD-K46142322	RS-67333	183782	CIDs00183782	9606.ENSP00000393333	TBXA2R	6915	970	155
BRD-K46435528	trichloroethylene	6575	CIDm00006575	9606.ENSP00000298556	HPRT1	3251	300	155
BRD-K46435528	trichloroethylene	6575	CIDs00006575	9606.ENSP00000298556	HPRT1	3251	300	155
BRD-K48112880	FH-535	3463933	CIDm03463933	9606.ENSP00000262320	AXIN1	8312	757	155
BRD-K48112880	FH-535	3463933	CIDs03463933	9606.ENSP00000262320	AXIN1	8312	757	155
BRD-K48692744	NU-1025	63306	CIDm00063306	9606.ENSP00000411532	TOP2A	7153	82	155
BRD-K48692744	NU-1025	63306	CIDs00063306	9606.ENSP00000411532	TOP2A	7153	82	155
BRD-K49061529	BRD-K49061529	105078	CIDm00105078	9606.ENSP00000283646	RPIA	22934	768	155
BRD-K49061529	BRD-K49061529	105078	CIDs00105078	9606.ENSP00000283646	RPIA	22934	768	155
BRD-K49865102	PD-0325901	9826528	CIDm09826528	9606.ENSP00000337445	ELAC2	60528	144	155
BRD-K49865102	PD-0325901	9826528	CIDs09826528	9606.ENSP00000337445	ELAC2	60528	144	155
BRD-K51485625	ritonavir	392622	CIDs00392622	9606.ENSP00000267339	ANKRD10	55608	854	155
BRD-K51485625	ritonavir	392622	CIDs00392622	9606.ENSP00000275015	NFKBIE	4794	432	155
BRD-K51485625	ritonavir	392622	CIDs00392622	9606.ENSP00000312988	NFKBIB	4793	790	155
BRD-K51485625	ritonavir	392622	CIDs00392622	9606.ENSP00000358983	NFKB2	4791	580	155
BRD-K54028654	trehalose	7427	CIDs00007427	9606.ENSP00000339527	FOXO3	2309	447	155
BRD-K55250441	sulfadoxine	17134	CIDm00017134	9606.ENSP00000303427	PDS5A	23244	718	155
BRD-K55250441	sulfadoxine	17134	CIDs00017134	9606.ENSP00000303427	PDS5A	23244	718	155
BRD-K55395145	pemetrexed	60843	CIDs00060843	9606.ENSP00000263967	PIK3CA	5290	455	155
BRD-K55930204	phenytoin	1775	CIDm00001775	9606.ENSP00000287936	HMGCR	3156	244	155
BRD-K55930204	phenytoin	1775	CIDs00001775	9606.ENSP00000287936	HMGCR	3156	244	155
BRD-K57569181	pentoxifylline	4740	CIDm00004740	9606.ENSP00000387699	CREB1	1385	454	155
BRD-K57569181	pentoxifylline	4740	CIDs00004740	9606.ENSP00000387699	CREB1	1385	454	155
BRD-K58626373	dexfenfluramine	66264	CIDs00066264	9606.ENSP00000351905	TGFBR2	7048	576	155
BRD-K62959606	sphingosine	5280335	CIDs05280335	9606.ENSP00000265421	POLB	5423	407	155
BRD-K63550407	erythromycin	12560	CIDs00012560	9606.ENSP00000287652	TATDN2	9797	411	155
BRD-K63550407	erythromycin	12560	CIDs00012560	9606.ENSP00000352516	DNMT1	1786	132	155
BRD-K63993117	BRD-K63993117	5897	CIDm00005897	9606.ENSP00000352678	SUPV3L1	6832	762	155
BRD-K63993117	BRD-K63993117	5897	CIDs00005897	9606.ENSP00000352678	SUPV3L1	6832	762	155
BRD-K64044582	linoleamide	6435901	CIDs06435901	9606.ENSP00000261921	LOXL1	4016	403	155
BRD-K64890080	BI-2536	11364421	CIDm11364421	9606.ENSP00000200135	ZW10	9183	490	155
BRD-K64890080	BI-2536	11364421	CIDs11364421	9606.ENSP00000200135	ZW10	9183	490	155
BRD-K66876909	linezolid	441401	CIDs00441401	9606.ENSP00000333664	ACAA1	30	794	155
BRD-K66876909	linezolid	441401	CIDs00441401	9606.ENSP00000356015	ACAT2	39	672	155
BRD-K67977190	eprosartan	5281037	CIDs05281037	9606.ENSP00000306817	RBKS	64080	920	155
BRD-K68185022	ursolic-acid	64945	CIDm00064945	9606.ENSP00000362344	FPGS	2356	315	155
BRD-K68185022	ursolic-acid	64945	CIDs00064945	9606.ENSP00000362344	FPGS	2356	315	155
BRD-K72029282	probucol	4912	CIDm00004912	9606.ENSP00000211287	MAPK13	5603	685	155
BRD-K72029282	probucol	4912	CIDs00004912	9606.ENSP00000211287	MAPK13	5603	685	155
BRD-K72903603	zidovudine	35370	CIDs00035370	9606.ENSP00000306817	RBKS	64080	920	155
BRD-K73999723	telmisartan	65999	CIDm00065999	9606.ENSP00000236671	CTSD	1509	25	155
BRD-K73999723	telmisartan	65999	CIDm00065999	9606.ENSP00000332979	BACE2	25825	830	155
BRD-K73999723	telmisartan	65999	CIDs00065999	9606.ENSP00000236671	CTSD	1509	25	155
BRD-K73999723	telmisartan	65999	CIDs00065999	9606.ENSP00000332979	BACE2	25825	830	155
BRD-K74117820	nelfinavir	64142	CIDs00064142	9606.ENSP00000216797	NFKBIA	4792	105	155
BRD-K74117820	nelfinavir	64142	CIDs00064142	9606.ENSP00000267339	ANKRD10	55608	854	155
BRD-K74117820	nelfinavir	64142	CIDs00064142	9606.ENSP00000275015	NFKBIE	4794	432	155
BRD-K74117820	nelfinavir	64142	CIDs00064142	9606.ENSP00000312988	NFKBIB	4793	790	155
BRD-K74117820	nelfinavir	64142	CIDs00064142	9606.ENSP00000358983	NFKB2	4791	580	155
BRD-K75430629	BRD-K75430629	9908783	CIDm09908783	9606.ENSP00000255078	IGHMBP2	3508	806	155
BRD-K75430629	BRD-K75430629	9908783	CIDs09908783	9606.ENSP00000255078	IGHMBP2	3508	806	155
BRD-K75466013	benzocaine	2337	CIDm00002337	9606.ENSP00000364649	SDHB	6390	261	155
BRD-K75466013	benzocaine	2337	CIDs00002337	9606.ENSP00000364649	SDHB	6390	261	155
BRD-K76525302	sulindac	5352624	CIDs05352624	9606.ENSP00000287652	TATDN2	9797	411	155
BRD-K76568384	PHTPP	11201035	CIDm11201035	9606.ENSP00000347872	VAT1	10493	603	155
BRD-K76568384	PHTPP	11201035	CIDs11201035	9606.ENSP00000347872	VAT1	10493	603	155
BRD-K76723084	isotretinoin	5282379	CIDs05282379	9606.ENSP00000430432	HDAC2	3066	155	155
BRD-K76773351	AS-605240	5289247	CIDm05289247	9606.ENSP00000241052	CAT	847	96	155
BRD-K76773351	AS-605240	5289247	CIDs05289247	9606.ENSP00000241052	CAT	847	96	155
BRD-K77908580	entinostat	4261	CIDm00004261	9606.ENSP00000228872	CDKN1B	1027	637	155
BRD-K77908580	entinostat	4261	CIDm00004261	9606.ENSP00000264709	DNMT3A	1788	881	155
BRD-K77908580	entinostat	4261	CIDs00004261	9606.ENSP00000228872	CDKN1B	1027	637	155
BRD-K77908580	entinostat	4261	CIDs00004261	9606.ENSP00000264709	DNMT3A	1788	881	155
BRD-K78010432	furosemide	3440	CIDm00003440	9606.ENSP00000318480	YME1L1	10730	87	155
BRD-K78010432	furosemide	3440	CIDs00003440	9606.ENSP00000318480	YME1L1	10730	87	155
BRD-K78692225	leflunomide	3899	CIDm00003899	9606.ENSP00000236671	CTSD	1509	25	155
BRD-K78692225	leflunomide	3899	CIDs00003899	9606.ENSP00000236671	CTSD	1509	25	155
BRD-K80267133	aminosalicylic-acid	4649	CIDm00004649	9606.ENSP00000290524	RFX5	5993	319	155
BRD-K80267133	aminosalicylic-acid	4649	CIDs00004649	9606.ENSP00000290524	RFX5	5993	319	155
BRD-K80334323	noretynodrel	6231	CIDs00006231	9606.ENSP00000283921	HOXA10	3206	771	155
BRD-K81839095	estrone	5870	CIDs00005870	9606.ENSP00000216117	HMOX1	3162	413	155
BRD-K82357231	desloratadine	124087	CIDm00124087	9606.ENSP00000356070	MAPKAPK2	9261	98	155
BRD-K82357231	desloratadine	124087	CIDs00124087	9606.ENSP00000356070	MAPKAPK2	9261	98	155
BRD-K82818427	batimastat	5362422	CIDs05362422	9606.ENSP00000291295	CALM3	808	15	155
BRD-K83896451	glutamine	5961	CIDs00005961	9606.ENSP00000312988	NFKBIB	4793	790	155
BRD-K83896451	glutamine	5961	CIDs00005961	9606.ENSP00000362082	CCND3	896	133	155
BRD-K87070823	acetamide	178	CIDm00000178	9606.ENSP00000293328	STAT5B	6777	501	155
BRD-K87070823	acetamide	178	CIDm00000178	9606.ENSP00000314348	DDX10	1662	497	155
BRD-K87070823	acetamide	178	CIDs00000178	9606.ENSP00000293328	STAT5B	6777	501	155
BRD-K87070823	acetamide	178	CIDs00000178	9606.ENSP00000314348	DDX10	1662	497	155
BRD-K87909389	alvocidib	5287969	CIDm05287969	9606.ENSP00000358501	CD58	965	516	155
BRD-K87909389	alvocidib	5287969	CIDs05287969	9606.ENSP00000358501	CD58	965	516	155
BRD-K88429204	pyrimethamine	4993	CIDm00004993	9606.ENSP00000340019	HSPD1	3329	31	155
BRD-K88429204	pyrimethamine	4993	CIDs00004993	9606.ENSP00000340019	HSPD1	3329	31	155
BRD-K89626439	sirolimus	5284616	CIDs05284616	9606.ENSP00000387699	CREB1	1385	454	155
BRD-K89839824	raltitrexed	104758	CIDm00104758	9606.ENSP00000296581	LSM6	11157	503	155
BRD-K89839824	raltitrexed	104758	CIDm00104758	9606.ENSP00000410758	LSM5	23658	707	155
BRD-K89839824	raltitrexed	104758	CIDs00104758	9606.ENSP00000296581	LSM6	11157	503	155
BRD-K89839824	raltitrexed	104758	CIDs00104758	9606.ENSP00000410758	LSM5	23658	707	155
BRD-K91301684	noscapine	31411	CIDs00031411	9606.ENSP00000310015	ADAT1	23536	925	155
BRD-K94266545	ronidazole	5094	CIDm00005094	9606.ENSP00000303427	PDS5A	23244	718	155
BRD-K94266545	ronidazole	5094	CIDm00005094	9606.ENSP00000440485	PSMD9	5715	584	155
BRD-K94266545	ronidazole	5094	CIDs00005094	9606.ENSP00000303427	PDS5A	23244	718	155
BRD-K94266545	ronidazole	5094	CIDs00005094	9606.ENSP00000440485	PSMD9	5715	584	155
BRD-K96778649	tyrphostin-47	5485187	CIDs05485187	9606.ENSP00000269571	ERBB2	2064	810	155
BRD-K96778649	tyrphostin-47	5485187	CIDs05485187	9606.ENSP00000275493	EGFR	1956	173	155
BRD-K98548675	parthenolide	6473881	CIDs06473881	9606.ENSP00000316578	SUZ12	23512	727	155
BRD-K99616396	motesanib	11667893	CIDm11667893	9606.ENSP00000245923	RTN2	6253	971	155
BRD-K99616396	motesanib	11667893	CIDs11667893	9606.ENSP00000245923	RTN2	6253	971	155
BRD-K99749624	linifanib	11485656	CIDm11485656	9606.ENSP00000262848	PRKX	5613	440	155
BRD-K99749624	linifanib	11485656	CIDs11485656	9606.ENSP00000262848	PRKX	5613	440	155
BRD-A01636364	bupivacaine	2474	CIDm00002474	9606.ENSP00000355580	KCNK1	3775	477	154
BRD-A19232309	1,2-propylene-glycol	1030	CIDm00001030	9606.ENSP00000241052	CAT	847	96	154
BRD-A20131130	2',5'-dideoxyadenosine	3044	CIDm00003044	9606.ENSP00000340989	SFN	2810	648	154
BRD-A23723433	paclitaxel	4666	CIDm00004666	9606.ENSP00000410452	STMN1	3925	27	154
BRD-A37630846	daunorubicin	2958	CIDm00002958	9606.ENSP00000321195	ATP11B	23200	737	154
BRD-A37630846	daunorubicin	2958	CIDm00002958	9606.ENSP00000340019	HSPD1	3329	31	154
BRD-A44780397	mifepristone	4196	CIDm00004196	9606.ENSP00000360569	SCP2	6342	86	154
BRD-A55424491	methotrexate	4112	CIDm00004112	9606.ENSP00000264657	STAT3	6774	626	154
BRD-A55815733	phylloquinone	5280483	CIDs05280483	9606.ENSP00000252486	APOE	348	384	154
BRD-A56592690	PX-12	219104	CIDm00219104	9606.ENSP00000379999	TIMM17B	10245	376	154
BRD-A56592690	PX-12	219104	CIDs00219104	9606.ENSP00000379999	TIMM17B	10245	376	154
BRD-A60217728	iohexol	3730	CIDm00003730	9606.ENSP00000340874	MEF2C	4208	590	154
BRD-A60217728	iohexol	3730	CIDs00003730	9606.ENSP00000340874	MEF2C	4208	590	154
BRD-A61273891	aflatoxin-b1	14403	CIDm00014403	9606.ENSP00000220764	DECR1	1666	233	154
BRD-A62336480	niguldipine	1236	CIDm00001236	9606.ENSP00000361423	ABL1	25	192	154
BRD-A62336480	niguldipine	1236	CIDs00001236	9606.ENSP00000361423	ABL1	25	192	154
BRD-A74500471	ethambutol	3279	CIDm00003279	9606.ENSP00000365505	PLP2	5355	65	154
BRD-A74980173	gatifloxacin	5379	CIDm00005379	9606.ENSP00000378364	SLC11A2	4891	338	154
BRD-A74980173	gatifloxacin	5379	CIDs00005379	9606.ENSP00000378364	SLC11A2	4891	338	154
BRD-A78377521	monastrol	2987927	CIDs02987927	9606.ENSP00000354720	SMC3	9126	647	154
BRD-A79479878	testosterone	5408	CIDm00005408	9606.ENSP00000269571	ERBB2	2064	810	154
BRD-A82307304	atorvastatin	2250	CIDm00002250	9606.ENSP00000265316	ABCB6	10058	349	154
BRD-A96407378	allantoin	204	CIDm00000204	9606.ENSP00000364898	SYK	6850	581	154
BRD-A97739905	ketoprofen	3825	CIDs00003825	9606.ENSP00000232424	HES1	3280	385	154
BRD-K00259736	colchicine	6167	CIDs00006167	9606.ENSP00000200135	ZW10	9183	490	154
BRD-K00959089	thenoyltrifluoroacetone	5601	CIDm00005601	9606.ENSP00000326119	PMAIP1	5366	452	154
BRD-K00959089	thenoyltrifluoroacetone	5601	CIDs00005601	9606.ENSP00000326119	PMAIP1	5366	452	154
BRD-K02130563	panobinostat	6918837	CIDm06918837	9606.ENSP00000264657	STAT3	6774	626	154
BRD-K02130563	panobinostat	6918837	CIDs06918837	9606.ENSP00000264657	STAT3	6774	626	154
BRD-K03406345	azacitidine	9444	CIDs00009444	9606.ENSP00000265713	KAT6A	7994	228	154
BRD-K03406345	azacitidine	9444	CIDs00009444	9606.ENSP00000287239	KAT6B	23522	734	154
BRD-K04804440	ciprofloxacin	2764	CIDm00002764	9606.ENSP00000291295	CALM3	808	15	154
BRD-K04804440	ciprofloxacin	2764	CIDs00002764	9606.ENSP00000291295	CALM3	808	15	154
BRD-K07572174	curcumin	5281767	CIDs05281767	9606.ENSP00000255465	CCNA1	8900	544	154
BRD-K07572174	curcumin	5281767	CIDs05281767	9606.ENSP00000380256	CCNF	899	492	154
BRD-K07691486	roscovitine	160355	CIDs00160355	9606.ENSP00000256495	BHLHE40	8553	69	154
BRD-K07996107	harpagoside	5281542	CIDs05281542	9606.ENSP00000248594	PTPN12	5782	177	154
BRD-K08037784	arbutin	440936	CIDs00440936	9606.ENSP00000361120	RALGDS	5900	631	154
BRD-K08111712	chloramphenicol	5959	CIDs00005959	9606.ENSP00000005257	RALA	5898	796	154
BRD-K08111712	chloramphenicol	5959	CIDs00005959	9606.ENSP00000272519	RALB	5899	188	154
BRD-K08111712	chloramphenicol	5959	CIDs00005959	9606.ENSP00000358548	NRAS	4893	258	154
BRD-K08206212	entecavir	153941	CIDm00153941	9606.ENSP00000265316	ABCB6	10058	349	154
BRD-K08206212	entecavir	153941	CIDs00153941	9606.ENSP00000265316	ABCB6	10058	349	154
BRD-K08316444	rotenone	6758	CIDs00006758	9606.ENSP00000345344	CTSL	1514	185	154
BRD-K08554278	bisbenzimide	1464	CIDm00001464	9606.ENSP00000257904	CDK4	1019	209	154
BRD-K08554278	bisbenzimide	1464	CIDm00001464	9606.ENSP00000269571	ERBB2	2064	810	154
BRD-K08554278	bisbenzimide	1464	CIDs00001464	9606.ENSP00000257904	CDK4	1019	209	154
BRD-K08554278	bisbenzimide	1464	CIDs00001464	9606.ENSP00000269571	ERBB2	2064	810	154
BRD-K08799216	pelitinib	6445562	CIDs06445562	9606.ENSP00000221418	ECH1	1891	28	154
BRD-K09951645	dabrafenib	44462760	CIDm44462760	9606.ENSP00000349205	PIK3R4	30849	750	154
BRD-K09951645	dabrafenib	44462760	CIDs44462760	9606.ENSP00000349205	PIK3R4	30849	750	154
BRD-K12219985	glipizide	3478	CIDm00003478	9606.ENSP00000249071	RAC2	5880	578	154
BRD-K12219985	glipizide	3478	CIDm00003478	9606.ENSP00000400175	RHOA	387	5	154
BRD-K12219985	glipizide	3478	CIDs00003478	9606.ENSP00000249071	RAC2	5880	578	154
BRD-K12219985	glipizide	3478	CIDs00003478	9606.ENSP00000400175	RHOA	387	5	154
BRD-K12244279	MEK1-2-inhibitor	9549284	CIDm09549284	9606.ENSP00000239938	EGR1	1958	130	154
BRD-K12244279	MEK1-2-inhibitor	9549284	CIDm09549284	9606.ENSP00000435412	RPS6KA1	6195	383	154
BRD-K12244279	MEK1-2-inhibitor	9549284	CIDs09549284	9606.ENSP00000239938	EGR1	1958	130	154
BRD-K12244279	MEK1-2-inhibitor	9549284	CIDs09549284	9606.ENSP00000435412	RPS6KA1	6195	383	154
BRD-K12807006	kaempferol	5280863	CIDm05280863	9606.ENSP00000220764	DECR1	1666	233	154
BRD-K12807006	kaempferol	5280863	CIDs05280863	9606.ENSP00000220764	DECR1	1666	233	154
BRD-K12932420	YM-976	6604918	CIDm06604918	9606.ENSP00000387123	ALDH7A1	501	625	154
BRD-K12932420	YM-976	6604918	CIDs06604918	9606.ENSP00000387123	ALDH7A1	501	625	154
BRD-K13514097	everolimus	6442177	CIDs06442177	9606.ENSP00000228872	CDKN1B	1027	637	154
BRD-K13566078	BMS-345541	9813758	CIDm09813758	9606.ENSP00000221452	RELB	5971	519	154
BRD-K13566078	BMS-345541	9813758	CIDs09813758	9606.ENSP00000221452	RELB	5971	519	154
BRD-K13664374	dichloroacetic-acid	6597	CIDm00006597	9606.ENSP00000269305	TP53	7157	139	154
BRD-K13664374	dichloroacetic-acid	6597	CIDs00006597	9606.ENSP00000269305	TP53	7157	139	154
BRD-K15108141	gemcitabine	60749	CIDs00060749	9606.ENSP00000307786	CYCS	54205	621	154
BRD-K16406336	methylene-blue	4139	CIDm00004139	9606.ENSP00000311032	CASP3	836	284	154
BRD-K16406336	methylene-blue	4139	CIDm00004139	9606.ENSP00000333926	ABCC5	10057	656	154
BRD-K16406336	methylene-blue	4139	CIDs00004139	9606.ENSP00000311032	CASP3	836	284	154
BRD-K16406336	methylene-blue	4139	CIDs00004139	9606.ENSP00000333926	ABCC5	10057	656	154
BRD-K17084514	diethylstilbestrol	448537	CIDs00448537	9606.ENSP00000400175	RHOA	387	5	154
BRD-K17953061	staurosporine	44259	CIDs00044259	9606.ENSP00000312455	CFLAR	8837	683	154
BRD-K18787491	U-0126	3006531	CIDs03006531	9606.ENSP00000322788	MMP1	4312	461	154
BRD-K19416115	sitagliptin	4369359	CIDm04369359	9606.ENSP00000355629	COG2	22796	332	154
BRD-K19416115	sitagliptin	4369359	CIDs04369359	9606.ENSP00000355629	COG2	22796	332	154
BRD-K19540840	saracatinib	10302451	CIDm10302451	9606.ENSP00000269571	ERBB2	2064	810	154
BRD-K19540840	saracatinib	10302451	CIDs10302451	9606.ENSP00000269571	ERBB2	2064	810	154
BRD-K21565985	xylazine	5707	CIDm00005707	9606.ENSP00000287820	PPARG	5468	600	154
BRD-K21565985	xylazine	5707	CIDm00005707	9606.ENSP00000360266	JUN	3725	100	154
BRD-K21565985	xylazine	5707	CIDs00005707	9606.ENSP00000287820	PPARG	5468	600	154
BRD-K21565985	xylazine	5707	CIDs00005707	9606.ENSP00000360266	JUN	3725	100	154
BRD-K24169676	carbon-tetrachloride	5943	CIDm00005943	9606.ENSP00000311032	CASP3	836	284	154
BRD-K24169676	carbon-tetrachloride	5943	CIDs00005943	9606.ENSP00000311032	CASP3	836	284	154
BRD-K24656285	farnesol	445070	CIDs00445070	9606.ENSP00000216392	PYGL	5836	321	154
BRD-K24844714	fluorouracil	3385	CIDm00003385	9606.ENSP00000265734	CDK6	1021	570	154
BRD-K24844714	fluorouracil	3385	CIDs00003385	9606.ENSP00000265734	CDK6	1021	570	154
BRD-K26521938	dinoprostone	5280360	CIDs05280360	9606.ENSP00000362344	FPGS	2356	315	154
BRD-K26521938	dinoprostone	5280360	CIDs05280360	9606.ENSP00000398632	CD44	960	463	154
BRD-K33422401	PMSF	4784	CIDm00004784	9606.ENSP00000225831	CCL2	6347	809	154
BRD-K33422401	PMSF	4784	CIDm00004784	9606.ENSP00000354394	STAT1	6772	40	154
BRD-K33422401	PMSF	4784	CIDs00004784	9606.ENSP00000225831	CCL2	6347	809	154
BRD-K33422401	PMSF	4784	CIDs00004784	9606.ENSP00000354394	STAT1	6772	40	154
BRD-K34411947	streptozotocin	29327	CIDs00029327	9606.ENSP00000216802	PSME2	5721	142	154
BRD-K34411947	streptozotocin	29327	CIDs00029327	9606.ENSP00000372155	PSME1	5720	33	154
BRD-K34730807	levodopa	6047	CIDs00006047	9606.ENSP00000346671	FYN	2534	686	154
BRD-K37270826	mifepristone	55245	CIDs00055245	9606.ENSP00000360569	SCP2	6342	86	154
BRD-K37798499	etoposide	36462	CIDs00036462	9606.ENSP00000247970	PIN1	5300	313	154
BRD-K42624714	BML-284	11210285	CIDm11210285	9606.ENSP00000248553	HSPB1	3315	156	154
BRD-K42624714	BML-284	11210285	CIDs11210285	9606.ENSP00000248553	HSPB1	3315	156	154
BRD-K43797669	genistein	5280961	CIDm05280961	9606.ENSP00000346671	FYN	2534	686	154
BRD-K43797669	genistein	5280961	CIDs05280961	9606.ENSP00000346671	FYN	2534	686	154
BRD-K46419649	U0126	3006531	CIDs03006531	9606.ENSP00000322788	MMP1	4312	461	154
BRD-K46435528	trichloroethylene	6575	CIDm00006575	9606.ENSP00000284981	APP	351	11	154
BRD-K46435528	trichloroethylene	6575	CIDs00006575	9606.ENSP00000284981	APP	351	11	154
BRD-K47539947	tetradecylthioacetic-acid	114924	CIDm00114924	9606.ENSP00000241337	GSTM2	2946	456	154
BRD-K47539947	tetradecylthioacetic-acid	114924	CIDs00114924	9606.ENSP00000241337	GSTM2	2946	456	154
BRD-K50325075	UCL-2077	24868317	CIDm24868317	9606.ENSP00000311713	OXSR1	9943	268	154
BRD-K50325075	UCL-2077	24868317	CIDs24868317	9606.ENSP00000311713	OXSR1	9943	268	154
BRD-K50859149	sulfafurazole	5344	CIDm00005344	9606.ENSP00000269848	PFKL	5211	62	154
BRD-K50859149	sulfafurazole	5344	CIDs00005344	9606.ENSP00000269848	PFKL	5211	62	154
BRD-K52662033	lidocaine	3676	CIDm00003676	9606.ENSP00000340874	MEF2C	4208	590	154
BRD-K52662033	lidocaine	3676	CIDs00003676	9606.ENSP00000340874	MEF2C	4208	590	154
BRD-K54256913	MK-1775	24856436	CIDm24856436	9606.ENSP00000300574	CRK	1398	205	154
BRD-K54256913	MK-1775	24856436	CIDs24856436	9606.ENSP00000300574	CRK	1398	205	154
