pert_id	pert_iname	gene_symbol	entrez	gene_idx	chembl	chembl_actions	chembl_direct	stitch_score	evidence
BRD-K30743633	TCPOBOP	NCOA3	8202	583	0		0	820	stitch_high
BRD-K30743633	TCPOBOP	PPARG	5468	600	0		0	607	stitch
BRD-K30743633	TCPOBOP	NR3C1	2908	807	0		0	571	stitch
BRD-K30743633	TCPOBOP	PPARD	5467	973	0		0	571	stitch
BRD-K30743633	TCPOBOP	NR2F6	2063	649	0		0	571	stitch
BRD-K30743633	TCPOBOP	GADD45A	1647	419	0		0	343	stitch
BRD-K30743633	TCPOBOP	JUN	3725	100	0		0	234	stitch
BRD-K30743633	TCPOBOP	CCND1	595	610	0		0	232	stitch
BRD-K30743633	TCPOBOP	GADD45B	4616	651	0		0	176	stitch
BRD-K30743633	TCPOBOP	FOS	2353	642	0		0	176	stitch
BRD-K30743633	TCPOBOP	PPIC	5480	465	0		0	169	stitch
BRD-K31023358	purpurogallin	CDK2	1017	450	0		0	800	stitch_high
BRD-K31023358	purpurogallin	DUSP3	1845	110	0		0	253	stitch
BRD-K31023358	purpurogallin	CAT	847	96	0		0	223	stitch
BRD-K31023358	purpurogallin	PLS1	5357	517	0		0	181	stitch
BRD-K31023358	purpurogallin	TOP2A	7153	82	0		0	164	stitch
BRD-K31111078	dimethyl-fumarate	KEAP1	9817	227	1	INHIBITOR	1		chembl
BRD-K31283835	tofacitinib	STAT3	6774	626	0		0	951	stitch_high
BRD-K31283835	tofacitinib	STAT1	6772	40	0		0	856	stitch_high
BRD-K31283835	tofacitinib	PARP1	142	605	0		0	800	stitch_high
BRD-K31283835	tofacitinib	STAT5B	6777	501	0		0	379	stitch
BRD-K31283835	tofacitinib	SYK	6850	581	0		0	318	stitch
BRD-K31283835	tofacitinib	LYN	4067	695	0		0	289	stitch
BRD-K31283835	tofacitinib	CSK	1445	217	0		0	289	stitch
BRD-K31283835	tofacitinib	ABL1	25	192	0		0	289	stitch
BRD-K31283835	tofacitinib	FYN	2534	686	0		0	289	stitch
BRD-K31283835	tofacitinib	EPHA3	2042	550	0		0	203	stitch
BRD-K31283835	tofacitinib	KIT	3815	506	0		0	203	stitch
BRD-K31283835	tofacitinib	FGFR4	2264	469	0		0	203	stitch
BRD-K31283835	tofacitinib	TRIB1	10221	208	0		0	203	stitch
BRD-K31283835	tofacitinib	MELK	9833	491	0		0	203	stitch
BRD-K31283835	tofacitinib	FGFR2	2263	409	0		0	203	stitch
BRD-K31283835	tofacitinib	TESK1	7016	445	0		0	203	stitch
BRD-K31309378	lucitanib	FGFR2	2263	409	1	INHIBITOR	1		chembl
BRD-K31484631	rifabutin	HSPA4	3308	699	0		0	362	stitch
BRD-K31484631	rifabutin	ERBB2	2064	810	0		0	348	stitch
BRD-K31484631	rifabutin	STUB1	10273	840	0		0	326	stitch
BRD-K31484631	rifabutin	CDK4	1019	209	0		0	317	stitch
BRD-K31484631	rifabutin	EGFR	1956	173	0		0	305	stitch
BRD-K31484631	rifabutin	TP53	7157	139	0		0	304	stitch
BRD-K31484631	rifabutin	DNAJB1	3337	17	0		0	271	stitch
BRD-K31484631	rifabutin	FKBP4	2288	41	0		0	244	stitch
BRD-K31484631	rifabutin	MMP2	4313	56	0		0	208	stitch
BRD-K31484631	rifabutin	BAG3	9531	837	0		0	205	stitch
BRD-K31484631	rifabutin	AGL	178	402	0		0	196	stitch
BRD-K31484631	rifabutin	RRS1	23212	666	0		0	164	stitch
BRD-K31484631	rifabutin	DNAJB2	3300	240	0		0	164	stitch
BRD-K31484631	rifabutin	TLR4	7099	944	0		0	160	stitch
BRD-K31484631	rifabutin	PAICS	10606	50	0		0	160	stitch
BRD-K31484631	rifabutin	KIT	3815	506	0		0	153	stitch
BRD-K31484631	rifabutin	TOP2A	7153	82	0		0	150	stitch
BRD-K31553034	zibotentan	EDN1	1906	910	0		0	411	stitch
BRD-K31611373	fluprostenol	FGFR2	2263	409	0		0	800	stitch_high
BRD-K31611373	fluprostenol	EGR1	1958	130	0		0	310	stitch
BRD-K31611373	fluprostenol	TBXA2R	6915	970	0		0	257	stitch
BRD-K31611373	fluprostenol	CXCR4	7852	710	0		0	199	stitch
BRD-K31611373	fluprostenol	ADRB2	154	553	0		0	199	stitch
BRD-K31611373	fluprostenol	MMP1	4312	461	0		0	150	stitch
BRD-K31627533	rimexolone	NR3C1	2908	807	1	AGONIST	1	167	chembl+stitch
BRD-K31627533	rimexolone	NFKBIA	4792	105	0		0	150	stitch
BRD-K31682896	sulfamethizole	CNOT4	4850	366	0		0	425	stitch
BRD-K31682896	sulfamethizole	SPTLC2	9517	339	0		0	206	stitch
BRD-K31682896	sulfamethizole	LIPA	3988	157	0		0	158	stitch
BRD-K31682896	sulfamethizole	ABHD4	63874	887	0		0	158	stitch
BRD-K31812033	levobunolol	ADRB2	154	553	1	ANTAGONIST	1		chembl
BRD-K31843556	T-0070907	PPARG	5468	600	0		0	842	stitch_high
BRD-K31843556	T-0070907	CDK7	1022	701	0		0	188	stitch
BRD-K31843556	T-0070907	INSIG1	3638	124	0		0	157	stitch
BRD-K31928526	barasertib	AURKB	9212	660	1	INHIBITOR	1		chembl
BRD-K32021043	sulfachlorpyridazine	ALDH7A1	501	625	0		0	259	stitch
BRD-K32107296	temozolomide	TP53	7157	139	0		0	923	stitch_high
BRD-K32107296	temozolomide	HSPA1A	3303	30	0		0	862	stitch_high
BRD-K32107296	temozolomide	TOP2A	7153	82	0		0	827	stitch_high
BRD-K32107296	temozolomide	TERT	7015	574	0		0	783	stitch_high
BRD-K32107296	temozolomide	CCND1	595	610	0		0	766	stitch_high
BRD-K32107296	temozolomide	CHEK2	11200	692	0		0	736	stitch_high
BRD-K32107296	temozolomide	CDK1	983	353	0		0	700	stitch_high
BRD-K32107296	temozolomide	NFKBIA	4792	105	0		0	700	stitch_high
BRD-K32107296	temozolomide	POLB	5423	407	0		0	700	stitch_high
BRD-K32107296	temozolomide	HSPB1	3315	156	0		0	700	stitch_high
BRD-K32107296	temozolomide	CXCL2	2920	678	0		0	700	stitch_high
BRD-K32107296	temozolomide	EGFR	1956	173	0		0	554	stitch
BRD-K32107296	temozolomide	RB1	5925	341	0		0	495	stitch
BRD-K32107296	temozolomide	MELK	9833	491	0		0	384	stitch
BRD-K32107296	temozolomide	ERBB2	2064	810	0		0	367	stitch
BRD-K32107296	temozolomide	PARP1	142	605	0		0	333	stitch
BRD-K32107296	temozolomide	IL13RA1	3597	163	0		0	331	stitch
BRD-K32107296	temozolomide	PARP2	10038	792	0		0	318	stitch
BRD-K32107296	temozolomide	PDHX	8050	330	0		0	305	stitch
BRD-K32107296	temozolomide	STAT3	6774	626	0		0	294	stitch
BRD-K32107296	temozolomide	CDK4	1019	209	0		0	287	stitch
BRD-K32107296	temozolomide	CXCR4	7852	710	0		0	280	stitch
BRD-K32107296	temozolomide	CASP3	836	284	0		0	280	stitch
BRD-K32107296	temozolomide	HSPA4	3308	699	0		0	280	stitch
BRD-K32107296	temozolomide	MSH6	2956	311	0		0	272	stitch
BRD-K32107296	temozolomide	IKBKB	3551	653	0		0	258	stitch
BRD-K32107296	temozolomide	BECN1	8678	624	0		0	252	stitch
BRD-K32107296	temozolomide	PIK3CA	5290	455	0		0	240	stitch
BRD-K32107296	temozolomide	EGF	1950	555	0		0	213	stitch
BRD-K32107296	temozolomide	CCL2	6347	809	0		0	213	stitch
BRD-K32107296	temozolomide	KIT	3815	506	0		0	213	stitch
BRD-K32107296	temozolomide	CNDP2	55748	819	0		0	201	stitch
BRD-K32107296	temozolomide	TP53BP1	7158	328	0		0	200	stitch
BRD-K32107296	temozolomide	CDK6	1021	570	0		0	196	stitch
BRD-K32107296	temozolomide	SDHB	6390	261	0		0	193	stitch
BRD-K32107296	temozolomide	NRAS	4893	258	0		0	189	stitch
BRD-K32107296	temozolomide	DNMT1	1786	132	0		0	186	stitch
BRD-K32107296	temozolomide	ABL1	25	192	0		0	186	stitch
BRD-K32107296	temozolomide	RAC2	5880	578	0		0	183	stitch
BRD-K32107296	temozolomide	IGHMBP2	3508	806	0		0	183	stitch
BRD-K32107296	temozolomide	NFKBIB	4793	790	0		0	181	stitch
BRD-K32107296	temozolomide	BRCA1	672	466	0		0	180	stitch
BRD-K32107296	temozolomide	SOX2	6657	785	0		0	172	stitch
BRD-K32107296	temozolomide	NUDCD3	23386	81	0		0	165	stitch
BRD-K32107296	temozolomide	CDC25B	994	159	0		0	159	stitch
BRD-K32107296	temozolomide	CD44	960	463	0		0	152	stitch
BRD-K32107296	temozolomide	PTGS2	5743	482	0		0	150	stitch
BRD-K32188552	BRD-K32188552	CAT	847	96	0		0	842	stitch_high
BRD-K32188552	BRD-K32188552	NFKBIA	4792	105	0		0	700	stitch_high
BRD-K32188552	BRD-K32188552	MIF	4282	831	0		0	334	stitch
BRD-K32188552	BRD-K32188552	NFE2L2	4780	66	0		0	225	stitch
BRD-K32188552	BRD-K32188552	CCDC92	80212	863	0		0	169	stitch
BRD-K32188552	BRD-K32188552	CSK	1445	217	0		0	157	stitch
BRD-K32188552	BRD-K32188552	DECR1	1666	233	0		0	152	stitch
BRD-K32188552	BRD-K32188552	PTGS2	5743	482	0		0	150	stitch
BRD-K32273377	sulfadiazine	CYCS	54205	621	0		0	398	stitch
BRD-K32273377	sulfadiazine	SLC2A6	11182	938	0		0	258	stitch
BRD-K32273377	sulfadiazine	MEF2C	4208	590	0		0	247	stitch
BRD-K32273377	sulfadiazine	PLK1	5347	207	0		0	238	stitch
BRD-K32273377	sulfadiazine	ST6GALNAC2	10610	467	0		0	226	stitch
BRD-K32273377	sulfadiazine	TRAP1	10131	91	0		0	217	stitch
BRD-K32273377	sulfadiazine	KLHDC2	23588	836	0		0	188	stitch
BRD-K32273377	sulfadiazine	IGHMBP2	3508	806	0		0	183	stitch
BRD-K32273377	sulfadiazine	BUB1B	701	422	0		0	166	stitch
BRD-K32273377	sulfadiazine	PRCP	5547	103	0		0	165	stitch
BRD-K32273377	sulfadiazine	RBKS	64080	920	0		0	162	stitch
BRD-K32273377	sulfadiazine	NVL	4931	589	0		0	161	stitch
BRD-K32273377	sulfadiazine	MSRA	4482	922	0		0	157	stitch
BRD-K32273377	sulfadiazine	SMC1A	8243	118	0		0	152	stitch
BRD-K32318651	acyclovir	PNP	4860	131	0		0	962	stitch_high
BRD-K32318651	acyclovir	DCK	1633	368	0		0	828	stitch_high
BRD-K32318651	acyclovir	BPHL	670	540	0		0	624	stitch
BRD-K32318651	acyclovir	KLHDC2	23588	836	0		0	226	stitch
BRD-K32318651	acyclovir	RGS2	5997	223	0		0	208	stitch
BRD-K32318651	acyclovir	IGFBP3	3486	719	0		0	190	stitch
BRD-K32318651	acyclovir	CCND1	595	610	0		0	181	stitch
BRD-K32318651	acyclovir	RFC5	5985	352	0		0	181	stitch
BRD-K32318651	acyclovir	STAT5B	6777	501	0		0	168	stitch
BRD-K32318651	acyclovir	CNDP2	55748	819	0		0	163	stitch
BRD-K32330832	VER-155008	HSPA4	3308	699	0		0	388	stitch
BRD-K32330832	VER-155008	HSPA1A	3303	30	0		0	194	stitch
BRD-K32330832	VER-155008	CENPE	1062	505	0		0	151	stitch
BRD-K32398298	alprazolam	ECH1	1891	28	0		0	513	stitch
BRD-K32398298	alprazolam	XPO7	23039	720	0		0	338	stitch
BRD-K32398298	alprazolam	PLS1	5357	517	0		0	294	stitch
BRD-K32398298	alprazolam	CCNB2	9133	270	0		0	282	stitch
BRD-K32398298	alprazolam	CCNB1	891	798	0		0	282	stitch
BRD-K32398298	alprazolam	SLC35A1	10559	371	0		0	226	stitch
BRD-K32398298	alprazolam	TRAP1	10131	91	0		0	203	stitch
BRD-K32398298	alprazolam	DHX29	54505	743	0		0	199	stitch
BRD-K32398298	alprazolam	TOMM34	10953	161	0		0	198	stitch
BRD-K32398298	alprazolam	CCNA1	8900	544	0		0	185	stitch
BRD-K32398298	alprazolam	TOP2A	7153	82	0		0	184	stitch
BRD-K32398298	alprazolam	SYNE2	23224	283	0		0	172	stitch
BRD-K32398298	alprazolam	MICALL1	85377	965	0		0	172	stitch
BRD-K32398298	alprazolam	MACF1	23499	604	0		0	172	stitch
BRD-K32398298	alprazolam	CCNF	899	492	0		0	163	stitch
BRD-K32398298	alprazolam	CDH3	1001	360	0		0	152	stitch
BRD-K32598858	BRD-K32598858	CAT	847	96	0		0	997	stitch_high
BRD-K32598858	BRD-K32598858	CASP3	836	284	0		0	700	stitch_high
BRD-K32598858	BRD-K32598858	PTGS2	5743	482	0		0	547	stitch
BRD-K32598858	BRD-K32598858	NR3C1	2908	807	0		0	414	stitch
BRD-K32598858	BRD-K32598858	SLC2A6	11182	938	0		0	384	stitch
BRD-K32598858	BRD-K32598858	PAICS	10606	50	0		0	332	stitch
BRD-K32598858	BRD-K32598858	SNAP25	6616	241	0		0	232	stitch
BRD-K32598858	BRD-K32598858	GFOD1	54438	934	0		0	212	stitch
BRD-K32598858	BRD-K32598858	SFN	2810	648	0		0	196	stitch
BRD-K32598858	BRD-K32598858	TXLNA	200081	728	0		0	194	stitch
BRD-K32598858	BRD-K32598858	MAP2K5	5607	483	0		0	166	stitch
BRD-K32598858	BRD-K32598858	XPNPEP1	7511	630	0		0	158	stitch
BRD-K32598858	BRD-K32598858	DHX29	54505	743	0		0	157	stitch
BRD-K32598858	BRD-K32598858	PTPRF	5792	16	0		0	153	stitch
BRD-K32598858	BRD-K32598858	TBPL1	9519	596	0		0	153	stitch
BRD-K32598858	BRD-K32598858	SMARCD2	6603	153	0		0	152	stitch
BRD-K32598858	BRD-K32598858	NNT	23530	288	0		0	151	stitch
BRD-K32598858	BRD-K32598858	ID2	3398	115	0		0	150	stitch
BRD-K32598858	BRD-K32598858	CCL2	6347	809	0		0	150	stitch
BRD-K32598858	BRD-K32598858	ITGB5	3693	64	0		0	150	stitch
BRD-K32610195	androstenedione	HSD17B11	51170	843	0		0	900	stitch_high
BRD-K32610195	androstenedione	FOS	2353	642	0		0	800	stitch_high
BRD-K32610195	androstenedione	DHRS7	51635	697	0		0	700	stitch_high
BRD-K32610195	androstenedione	NCOA3	8202	583	0		0	700	stitch_high
BRD-K32610195	androstenedione	PPARG	5468	600	0		0	284	stitch
BRD-K32610195	androstenedione	PPARD	5467	973	0		0	284	stitch
BRD-K32610195	androstenedione	NR2F6	2063	649	0		0	284	stitch
BRD-K32610195	androstenedione	NR3C1	2908	807	0		0	284	stitch
BRD-K32610195	androstenedione	DECR1	1666	233	0		0	252	stitch
BRD-K32610195	androstenedione	NPC1	4864	264	0		0	184	stitch
BRD-K32610195	androstenedione	CNDP2	55748	819	0		0	171	stitch
BRD-K32610195	androstenedione	GAA	2548	295	0		0	160	stitch
BRD-K32656671	BRD-K32656671	PMM2	5373	350	0		0	316	stitch
BRD-K32744045	disulfiram	MMP2	4313	56	0		0	824	stitch_high
BRD-K32744045	disulfiram	CASP7	840	572	0		0	700	stitch_high
BRD-K32744045	disulfiram	CASP3	836	284	0		0	700	stitch_high
BRD-K32744045	disulfiram	PARP1	142	605	0		0	700	stitch_high
BRD-K32744045	disulfiram	ADH5	128	616	0		0	449	stitch
BRD-K32744045	disulfiram	MRPS16	51021	849	0		0	316	stitch
BRD-K32744045	disulfiram	CAT	847	96	0		0	313	stitch
BRD-K32744045	disulfiram	NUP93	9688	202	0		0	304	stitch
BRD-K32744045	disulfiram	IDE	3416	817	0		0	217	stitch
BRD-K32744045	disulfiram	RBKS	64080	920	0		0	199	stitch
BRD-K32744045	disulfiram	HMGCR	3156	244	0		0	169	stitch
BRD-K32744045	disulfiram	ALDH7A1	501	625	0		0	163	stitch
BRD-K32744045	disulfiram	TXNRD1	7296	80	0		0	150	stitch
BRD-K32744045	disulfiram	CDKN1B	1027	637	0		0	150	stitch
BRD-K32744045	disulfiram	BAX	581	599	0		0	150	stitch
BRD-K32744045	disulfiram	HMOX1	3162	413	0		0	150	stitch
BRD-K32795028	1-benzylimidazole	TBXA2R	6915	970	0		0	361	stitch
BRD-K32795028	1-benzylimidazole	RBM34	23029	739	0		0	306	stitch
BRD-K32795028	1-benzylimidazole	LIPA	3988	157	0		0	304	stitch
BRD-K32795028	1-benzylimidazole	ABHD4	63874	887	0		0	304	stitch
BRD-K32795028	1-benzylimidazole	PPIE	10450	239	0		0	259	stitch
BRD-K32795028	1-benzylimidazole	TBP	6908	342	0		0	150	stitch
BRD-K32814891	reboxetine	NOS3	4846	536	0		0	613	stitch
BRD-K32814891	reboxetine	NR3C1	2908	807	0		0	265	stitch
BRD-K32814891	reboxetine	MYBL2	4605	135	0		0	229	stitch
BRD-K32814891	reboxetine	TNFRSF21	27242	905	0		0	166	stitch
BRD-K32814891	reboxetine	TRIB1	10221	208	0		0	158	stitch
BRD-K32821942	azathioprine	HPRT1	3251	300	0		0	868	stitch_high
BRD-K32821942	azathioprine	HSPA4	3308	699	0		0	800	stitch_high
BRD-K32821942	azathioprine	MOK	5891	512	0		0	493	stitch
BRD-K32821942	azathioprine	MAT2A	4144	26	0		0	296	stitch
BRD-K32821942	azathioprine	TCERG1	10915	225	0		0	290	stitch
BRD-K32821942	azathioprine	CYCS	54205	621	0		0	274	stitch
BRD-K32821942	azathioprine	TP53	7157	139	0		0	272	stitch
BRD-K32821942	azathioprine	TOP2A	7153	82	0		0	264	stitch
BRD-K32821942	azathioprine	MTHFD2	10797	141	0		0	209	stitch
BRD-K32821942	azathioprine	EGFR	1956	173	0		0	189	stitch
BRD-K32821942	azathioprine	ICAM1	3383	257	0		0	169	stitch
BRD-K32821942	azathioprine	STAT5B	6777	501	0		0	167	stitch
BRD-K32821942	azathioprine	ID2	3398	115	0		0	158	stitch
BRD-K32821942	azathioprine	FOS	2353	642	0		0	150	stitch
BRD-K32821942	azathioprine	JUN	3725	100	0		0	150	stitch
BRD-K32827536	BRD-K32827536	STAT3	6774	626	0		0	621	stitch
BRD-K33106058	cytarabine	POLD4	57804	322	1	INHIBITOR	1		chembl
BRD-K33106058	cytarabine	POLE2	5427	545	1	INHIBITOR	1		chembl
BRD-K33182644	BRD-K33182644	DUSP3	1845	110	0		0	220	stitch
BRD-K33240821	plerixafor	CXCR4	7852	710	1	PARTIAL AGONIST	1		chembl
BRD-K33272502	DG-041	TBXA2R	6915	970	0		0	236	stitch
BRD-K33272502	DG-041	ADRB2	154	553	0		0	236	stitch
BRD-K33272502	DG-041	CXCR4	7852	710	0		0	236	stitch
BRD-K33379087	tivantinib	EGFR	1956	173	0		0	194	stitch
BRD-K33379087	tivantinib	NRAS	4893	258	0		0	173	stitch
BRD-K33379087	tivantinib	ERBB2	2064	810	0		0	166	stitch
BRD-K33379087	tivantinib	ERBB3	2065	234	0		0	165	stitch
BRD-K33396764	alpha-linolenic-acid	PPARG	5468	600	0		0	933	stitch_high
BRD-K33396764	alpha-linolenic-acid	PEX11A	8800	514	0		0	912	stitch_high
BRD-K33396764	alpha-linolenic-acid	PLA2G4A	5321	688	0		0	909	stitch_high
BRD-K33396764	alpha-linolenic-acid	HMGCR	3156	244	0		0	909	stitch_high
BRD-K33396764	alpha-linolenic-acid	TXNRD1	7296	80	0		0	900	stitch_high
BRD-K33396764	alpha-linolenic-acid	HMGCS1	3157	964	0		0	900	stitch_high
BRD-K33396764	alpha-linolenic-acid	TNFRSF21	27242	905	0		0	900	stitch_high
BRD-K33396764	alpha-linolenic-acid	NCOA3	8202	583	0		0	900	stitch_high
BRD-K33396764	alpha-linolenic-acid	CDK19	23097	763	0		0	900	stitch_high
BRD-K33396764	alpha-linolenic-acid	PTGS2	5743	482	0		0	867	stitch_high
BRD-K33396764	alpha-linolenic-acid	SCARB1	949	151	0		0	838	stitch_high
BRD-K33396764	alpha-linolenic-acid	KCNK1	3775	477	0		0	390	stitch
BRD-K33396764	alpha-linolenic-acid	CNOT4	4850	366	0		0	336	stitch
BRD-K33396764	alpha-linolenic-acid	CAT	847	96	0		0	319	stitch
BRD-K33396764	alpha-linolenic-acid	PPARD	5467	973	0		0	280	stitch
BRD-K33396764	alpha-linolenic-acid	KLHDC2	23588	836	0		0	264	stitch
BRD-K33396764	alpha-linolenic-acid	FAT1	2195	117	0		0	234	stitch
BRD-K33396764	alpha-linolenic-acid	RAD51C	5889	549	0		0	201	stitch
BRD-K33396764	alpha-linolenic-acid	DHDDS	79947	885	0		0	200	stitch
BRD-K33396764	alpha-linolenic-acid	COASY	80347	166	0		0	200	stitch
BRD-K33396764	alpha-linolenic-acid	MRPS16	51021	849	0		0	198	stitch
BRD-K33396764	alpha-linolenic-acid	PRKAG2	51422	870	0		0	185	stitch
BRD-K33396764	alpha-linolenic-acid	CHP1	11261	591	0		0	184	stitch
BRD-K33396764	alpha-linolenic-acid	COG2	22796	332	0		0	179	stitch
BRD-K33396764	alpha-linolenic-acid	ACAA1	30	794	0		0	174	stitch
BRD-K33396764	alpha-linolenic-acid	MEST	4232	180	0		0	168	stitch
BRD-K33396764	alpha-linolenic-acid	GATA2	2624	676	0		0	160	stitch
BRD-K33396764	alpha-linolenic-acid	GATA3	2625	671	0		0	160	stitch
BRD-K33396764	alpha-linolenic-acid	ERBB2	2064	810	0		0	156	stitch
BRD-K33396764	alpha-linolenic-acid	DECR1	1666	233	0		0	153	stitch
BRD-K33396764	alpha-linolenic-acid	APOE	348	384	0		0	152	stitch
BRD-K33396764	alpha-linolenic-acid	HMOX1	3162	413	0		0	150	stitch
BRD-K33396764	alpha-linolenic-acid	CBR1	873	644	0		0	150	stitch
BRD-K33422401	PMSF	CASP3	836	284	0		0	448	stitch
BRD-K33422401	PMSF	CAT	847	96	0		0	339	stitch
BRD-K33422401	PMSF	TP53	7157	139	0		0	320	stitch
BRD-K33422401	PMSF	CASP7	840	572	0		0	278	stitch
BRD-K33422401	PMSF	EGF	1950	555	0		0	270	stitch
BRD-K33422401	PMSF	CYCS	54205	621	0		0	266	stitch
BRD-K33422401	PMSF	MRPS16	51021	849	0		0	248	stitch
BRD-K33422401	PMSF	JUN	3725	100	0		0	240	stitch
BRD-K33422401	PMSF	CDK4	1019	209	0		0	236	stitch
BRD-K33422401	PMSF	NR3C1	2908	807	0		0	235	stitch
BRD-K33422401	PMSF	CCND1	595	610	0		0	215	stitch
BRD-K33422401	PMSF	PARP1	142	605	0		0	213	stitch
BRD-K33422401	PMSF	STAT3	6774	626	0		0	212	stitch
BRD-K33422401	PMSF	EGFR	1956	173	0		0	212	stitch
BRD-K33422401	PMSF	NRAS	4893	258	0		0	209	stitch
BRD-K33422401	PMSF	CDK6	1021	570	0		0	203	stitch
BRD-K33422401	PMSF	APP	351	11	0		0	202	stitch
BRD-K33422401	PMSF	SMAD3	4088	524	0		0	197	stitch
BRD-K33422401	PMSF	ANXA7	310	680	0		0	190	stitch
BRD-K33422401	PMSF	CASP10	843	530	0		0	185	stitch
BRD-K33422401	PMSF	PPIE	10450	239	0		0	180	stitch
BRD-K33422401	PMSF	DECR1	1666	233	0		0	178	stitch
BRD-K33422401	PMSF	RHOA	387	5	0		0	178	stitch
BRD-K33422401	PMSF	TLR4	7099	944	0		0	177	stitch
BRD-K33422401	PMSF	CDK2	1017	450	0		0	172	stitch
BRD-K33422401	PMSF	BAX	581	599	0		0	170	stitch
BRD-K33422401	PMSF	PTGS2	5743	482	0		0	169	stitch
BRD-K33422401	PMSF	ERBB2	2064	810	0		0	169	stitch
BRD-K33422401	PMSF	FOS	2353	642	0		0	169	stitch
BRD-K33422401	PMSF	MMP2	4313	56	0		0	168	stitch
BRD-K33422401	PMSF	CREB1	1385	454	0		0	168	stitch
BRD-K33422401	PMSF	PIK3CA	5290	455	0		0	166	stitch
BRD-K33422401	PMSF	ICAM1	3383	257	0		0	164	stitch
BRD-K33422401	PMSF	MAPK13	5603	685	0		0	164	stitch
BRD-K33422401	PMSF	HMOX1	3162	413	0		0	159	stitch
BRD-K33422401	PMSF	RBM34	23029	739	0		0	159	stitch
BRD-K33422401	PMSF	NOS3	4846	536	0		0	156	stitch
BRD-K33422401	PMSF	PPARG	5468	600	0		0	156	stitch
BRD-K33422401	PMSF	STXBP1	6812	210	0		0	155	stitch
BRD-K33422401	PMSF	CCL2	6347	809	0		0	154	stitch
BRD-K33422401	PMSF	STAT1	6772	40	0		0	154	stitch
BRD-K33422401	PMSF	HSPA4	3308	699	0		0	153	stitch
BRD-K33422401	PMSF	CDK1	983	353	0		0	152	stitch
BRD-K33422401	PMSF	PMM2	5373	350	0		0	151	stitch
BRD-K33422401	PMSF	DERA	51071	855	0		0	151	stitch
BRD-K33425534	exemestane	ERBB2	2064	810	0		0	401	stitch
BRD-K33425534	exemestane	EGFR	1956	173	0		0	328	stitch
BRD-K33425534	exemestane	BRCA1	672	466	0		0	246	stitch
BRD-K33425534	exemestane	MYBL2	4605	135	0		0	239	stitch
BRD-K33425534	exemestane	ERBB3	2065	234	0		0	221	stitch
BRD-K33425534	exemestane	IDE	3416	817	0		0	216	stitch
BRD-K33425534	exemestane	PIK3CA	5290	455	0		0	166	stitch
BRD-K33425534	exemestane	FKBP4	2288	41	0		0	157	stitch
BRD-K33425534	exemestane	METRN	79006	912	0		0	150	stitch
BRD-K33483813	actarit	CD44	960	463	0		0	800	stitch_high
BRD-K33483813	actarit	KAT6B	23522	734	0		0	210	stitch
BRD-K33483813	actarit	KAT6A	7994	228	0		0	210	stitch
BRD-K33483813	actarit	RAB21	23011	428	0		0	180	stitch
BRD-K33572481	taurodeoxycholic-acid	RPN1	6184	49	0		0	165	stitch
BRD-K33583600	isoliquiritigenin	CASP3	836	284	0		0	721	stitch_high
BRD-K33583600	isoliquiritigenin	NFKBIA	4792	105	0		0	700	stitch_high
BRD-K33583600	isoliquiritigenin	PARP1	142	605	0		0	700	stitch_high
BRD-K33583600	isoliquiritigenin	PTGS2	5743	482	0		0	150	stitch
BRD-K33583600	isoliquiritigenin	MMP2	4313	56	0		0	150	stitch
BRD-K33586157	BRD-K33586157	DUSP3	1845	110	0		0	235	stitch
BRD-K33610132	rociletinib	EGFR	1956	173	1	INHIBITOR	1		chembl
BRD-K33680967	BRD-K33680967	STAT3	6774	626	0		0	264	stitch
BRD-K33864865	LY-225910	TBXA2R	6915	970	0		0	218	stitch
BRD-K33864865	LY-225910	ADRB2	154	553	0		0	218	stitch
BRD-K33864865	LY-225910	CXCR4	7852	710	0		0	218	stitch
BRD-K33864865	LY-225910	DCK	1633	368	0		0	173	stitch
BRD-K34022604	clofarabine	POLD4	57804	322	1	INHIBITOR	1		chembl
BRD-K34022604	clofarabine	POLE2	5427	545	1	INHIBITOR	1		chembl
BRD-K34098590	tienilic-acid	MYLK	4638	247	0		0	232	stitch
BRD-K34098590	tienilic-acid	CCP110	9738	476	0		0	162	stitch
BRD-K34098590	tienilic-acid	HMOX1	3162	413	0		0	150	stitch
BRD-K34154330	tracazolate	SDHB	6390	261	0		0	253	stitch
BRD-K34154330	tracazolate	CLTB	1212	515	0		0	225	stitch
BRD-K34154330	tracazolate	GAA	2548	295	0		0	182	stitch
BRD-K34154330	tracazolate	CD58	965	516	0		0	172	stitch
BRD-K34154330	tracazolate	HERPUD1	9709	814	0		0	153	stitch
BRD-K34170797	fexaramine	RFNG	5986	767	0		0	182	stitch
BRD-K34411947	streptozotocin	CAT	847	96	0		0	963	stitch_high
BRD-K34411947	streptozotocin	SERPINE1	5054	253	0		0	867	stitch_high
BRD-K34411947	streptozotocin	PTGS2	5743	482	0		0	683	stitch
BRD-K34411947	streptozotocin	NOS3	4846	536	0		0	631	stitch
BRD-K34411947	streptozotocin	NR3C1	2908	807	0		0	434	stitch
BRD-K34411947	streptozotocin	CASP3	836	284	0		0	395	stitch
BRD-K34411947	streptozotocin	HMOX1	3162	413	0		0	372	stitch
BRD-K34411947	streptozotocin	TP53	7157	139	0		0	371	stitch
